ch1_zc,ch1_ssc,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_zc,ch2_ssc,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_zc,ch3_ssc,ch3_mav,ch3_wl,ch3_rms,ch3_var,label
17,107,0.002677,0.212506,0.0033049999999999998,1.1e-5,30,102,0.0033640000000000002,0.29218299999999997,0.004242,1.8e-5,23,99,0.004189,0.34786100000000003,0.005519,2.9999999999999997e-5,5
62,176,7.24e-4,0.145353,8.91e-4,1e-6,40,125,0.001667,0.201217,0.002167,5e-6,63,164,8.19e-4,0.157565,0.001016,1e-6,0
27,70,0.037401,1.880138,0.05739400000000001,0.0032939999999999996,23,66,0.027531,1.965691,0.044288,0.001961,41,73,0.018755,2.0272650000000003,0.026917,7.24e-4,1
42,172,0.001065,0.136964,0.001325,2e-6,44,169,8.289999999999999e-4,0.140315,0.001011,1e-6,57,155,0.001003,0.169766,0.0013039999999999998,2e-6,0
93,187,3.92e-4,0.120129,4.84e-4,0,72,172,5.45e-4,0.12110499999999999,6.91e-4,0,47,154,0.0010199999999999999,0.170007,0.001284,2e-6,0
74,162,6.15e-4,0.139898,7.66e-4,1e-6,30,141,0.001258,0.15806800000000001,0.0015300000000000001,2e-6,70,183,7.01e-4,0.141203,9e-4,1e-6,0
28,122,0.002758,0.275255,0.003587,1.3000000000000001e-5,24,80,0.004685,0.410567,0.006117,3.7e-5,25,72,0.008499,0.752047,0.011706999999999999,1.36e-4,4
22,64,0.008703,0.5971489999999999,0.011986,1.44e-4,33,70,0.014078,1.372236,0.019275,3.71e-4,27,69,0.032033,2.163204,0.04285,0.001836,9
48,143,9.86e-4,0.14981,0.001245,2e-6,32,92,0.003766,0.32404099999999997,0.00507,2.6000000000000002e-5,24,73,0.005633,0.49076099999999995,0.007084999999999999,5e-5,3
70,189,7.700000000000001e-4,0.154063,9.8e-4,1e-6,54,173,7.13e-4,0.142618,8.900000000000001e-4,1e-6,70,167,7.52e-4,0.16047899999999998,9.390000000000001e-4,1e-6,0
33,112,0.002407,0.243377,0.003006,9e-6,27,86,0.007044,0.598486,0.008922,7.900000000000001e-5,26,88,0.006051,0.5374220000000001,0.007712999999999999,5.9e-5,9
19,92,0.004555,0.33452600000000005,0.00555,3.1e-5,28,85,0.005622,0.557272,0.006956,4.8e-5,25,82,0.010853,0.8869020000000001,0.013537,1.83e-4,7
75,175,7.86e-4,0.152357,0.00103,1e-6,30,99,0.002042,0.21956599999999998,0.002321,5e-6,53,150,0.001051,0.15825699999999998,0.001297,2e-6,0
21,84,0.007986,0.459013,0.012135,1.47e-4,15,54,0.0181,1.101667,0.021532,4.63e-4,29,99,0.004031,0.394917,0.005318,2.8000000000000003e-5,5
57,143,8.75e-4,0.143564,0.001111,1e-6,68,150,7.45e-4,0.153765,9.33e-4,1e-6,60,156,7.67e-4,0.156912,9.47e-4,1e-6,0
37,126,0.002019,0.20655500000000002,0.002677,7.000000000000001e-6,31,82,0.00571,0.505145,0.007455,5.6000000000000006e-5,27,125,0.002538,0.260815,0.0034020000000000005,1.2e-5,2
25,98,0.003396,0.26855,0.004242,1.8e-5,25,119,0.00256,0.24302100000000001,0.003385,1.1e-5,25,83,0.004659,0.42126099999999994,0.005849,3.4e-5,3
93,168,4.3799999999999997e-4,0.109123,5.679999999999999e-4,0,45,154,8.410000000000001e-4,0.139327,9.97e-4,1e-6,103,177,4.11e-4,0.12579400000000002,5.18e-4,0,0
54,170,6.320000000000001e-4,0.112527,8.02e-4,1e-6,56,133,7.23e-4,0.12376300000000001,8.8e-4,1e-6,50,145,7.11e-4,0.131673,8.58e-4,1e-6,0
45,142,0.001271,0.165542,0.001632,3e-6,45,139,0.00244,0.277409,0.003385,1.1e-5,26,79,0.008293,0.602788,0.010642,1.13e-4,8
29,124,0.002979,0.23935,0.00392,1.4999999999999999e-5,31,75,0.006332,0.606779,0.00821,6.7e-5,30,58,0.011274,0.967426,0.01376,1.8899999999999999e-4,9
52,178,8.58e-4,0.137021,0.0010890000000000001,1e-6,52,143,8.939999999999999e-4,0.146783,0.0010890000000000001,1e-6,84,177,5.24e-4,0.131608,6.97e-4,0,0
90,181,4.78e-4,0.128685,6.230000000000001e-4,0,72,152,8.470000000000001e-4,0.14028800000000002,0.001109,1e-6,65,167,8.74e-4,0.16053399999999998,0.001134,1e-6,0
30,80,0.005255,0.531515,0.0069299999999999995,4.8e-5,23,69,0.017891,1.225911,0.025136000000000002,6.320000000000001e-4,27,96,0.006712,0.5296109999999999,0.008867,7.900000000000001e-5,6
26,95,0.003407,0.268723,0.004416,1.9e-5,33,101,0.0034240000000000004,0.370975,0.004609,2.1e-5,32,89,0.004682,0.453293,0.006059,3.7e-5,2
32,83,0.004297,0.44062700000000005,0.005834000000000001,3.4e-5,24,87,0.005232,0.45122299999999993,0.00632,4e-5,26,54,0.010584999999999999,0.896418,0.013891999999999998,1.93e-4,1
17,62,0.010812,0.671512,0.013674,1.8600000000000002e-4,19,68,0.014528999999999999,1.002076,0.018525,3.43e-4,26,121,0.005038,0.502488,0.006393,4.1e-5,8
37,108,0.002241,0.222927,0.002791,8e-6,22,74,0.007381,0.5035229999999999,0.008933,8e-5,33,105,0.004438,0.390162,0.005684000000000001,3.2e-5,2
23,98,0.0037840000000000005,0.288972,0.005392,2.8999999999999997e-5,25,67,0.007022,0.535134,0.008739,7.6e-5,27,69,0.00873,0.683642,0.011781999999999999,1.39e-4,9
102,194,4.7300000000000006e-4,0.142598,6.01e-4,0,99,173,3.73e-4,0.121618,4.6100000000000004e-4,0,41,157,0.001266,0.184057,0.001568,2e-6,0
29,118,0.002127,0.21672399999999997,0.002875,8e-6,14,136,0.0026739999999999997,0.16231800000000002,0.0033130000000000004,1.1e-5,46,137,0.001394,0.190358,0.001807,3e-6,0
78,177,5.31e-4,0.134496,6.74e-4,0,54,152,8.48e-4,0.14115899999999998,0.001094,1e-6,80,171,5.82e-4,0.13885799999999998,7.32e-4,1e-6,0
61,173,7.059999999999999e-4,0.13536900000000002,9.050000000000001e-4,1e-6,53,176,7.99e-4,0.137952,9.710000000000001e-4,1e-6,73,163,5.85e-4,0.118726,7.4e-4,1e-6,0
24,90,0.00419,0.388873,0.0052640000000000004,2.8000000000000003e-5,19,53,0.010314,0.778524,0.013286000000000001,1.76e-4,37,110,0.002881,0.28166199999999997,0.003635,1.3000000000000001e-5,2
25,103,0.003415,0.252683,0.004175,1.7e-5,31,115,0.002286,0.24462899999999999,0.0028190000000000003,8e-6,29,82,0.006184,0.5972850000000001,0.007697,5.9e-5,3
27,116,0.004056000000000001,0.35825799999999997,0.005084,2.6000000000000002e-5,25,56,0.01038,0.732815,0.012551999999999999,1.57e-4,34,98,0.004995,0.410141,0.006514,4.2e-5,6
22,71,0.011474,0.685964,0.016013,2.56e-4,23,84,0.008475,0.653416,0.010625,1.13e-4,21,65,0.020063,1.369529,0.028804000000000003,8.289999999999999e-4,4
28,96,0.004203,0.367178,0.00524,2.7000000000000002e-5,24,70,0.011172,0.933016,0.013837,1.9099999999999998e-4,25,80,0.00867,0.727607,0.010724,1.1499999999999999e-4,9
42,135,0.001865,0.212443,0.00246,6e-6,22,58,0.007834,0.611082,0.0101,1.02e-4,24,113,0.002229,0.23934299999999997,0.002802,8e-6,2
57,169,6.7e-4,0.12308800000000002,8.19e-4,1e-6,63,147,8.2e-4,0.151266,9.98e-4,1e-6,38,140,0.001016,0.146524,0.001182,1e-6,0
34,123,0.002025,0.19203199999999998,0.002466,6e-6,28,104,0.002376,0.229332,0.003145,1e-5,34,135,0.002123,0.18923,0.002838,8e-6,0
90,181,5.66e-4,0.14045,7.21e-4,1e-6,46,148,0.001009,0.148816,0.001218,1e-6,85,187,4.65e-4,0.137447,5.740000000000001e-4,0,0
43,157,0.001235,0.156778,0.0016079999999999998,3e-6,79,175,4.69e-4,0.117347,5.83e-4,0,54,168,8.86e-4,0.155636,0.00115,1e-6,0
99,183,4.940000000000001e-4,0.141344,6.21e-4,0,65,165,6.84e-4,0.13602899999999998,8.349999999999999e-4,1e-6,88,179,3.88e-4,0.115103,4.7599999999999997e-4,0,0
49,181,8.05e-4,0.149587,9.77e-4,1e-6,44,152,9.050000000000001e-4,0.14013399999999998,0.001111,1e-6,65,176,6.86e-4,0.14318399999999998,8.560000000000001e-4,1e-6,0
24,101,0.00297,0.251784,0.0035700000000000003,1.3000000000000001e-5,33,76,0.006620999999999999,0.693092,0.008413,7.099999999999999e-5,25,131,0.0031320000000000002,0.28874,0.004451,2e-5,5
32,115,0.001945,0.216279,0.002436,6e-6,46,144,0.001163,0.186212,0.0014789999999999998,2e-6,30,94,0.003408,0.34026799999999996,0.0043630000000000006,1.9e-5,0
67,173,8.210000000000001e-4,0.139425,0.001126,1e-6,38,139,0.001142,0.16283399999999998,0.001356,2e-6,47,136,0.001206,0.16831,0.001471,2e-6,0
21,99,0.005141,0.42123999999999995,0.0066430000000000005,4.4e-5,33,60,0.010825,1.009629,0.014086000000000001,1.98e-4,28,77,0.01102,0.935743,0.013952,1.95e-4,4
85,180,4.71e-4,0.128521,5.97e-4,0,40,157,8.17e-4,0.142592,9.880000000000002e-4,1e-6,108,169,4.7400000000000003e-4,0.13228199999999998,6.3e-4,0,0
25,71,0.006725,0.483667,0.00861,7.4e-5,24,80,0.005027,0.42911400000000005,0.006462000000000001,4.2e-5,30,84,0.005308,0.524806,0.0065379999999999995,4.3e-5,5
25,114,0.0036090000000000002,0.286167,0.004635,2.1e-5,24,86,0.00463,0.341903,0.006034,3.6e-5,28,71,0.009469,0.696808,0.012231,1.5e-4,0
28,142,0.001825,0.19934300000000002,0.002306,5e-6,28,89,0.005186,0.367037,0.0070810000000000005,5e-5,24,76,0.006548999999999999,0.475245,0.008123,6.6e-5,7
78,166,4.79e-4,0.11916199999999999,6.129999999999999e-4,0,76,178,5.650000000000001e-4,0.129368,7.099999999999999e-4,1e-6,108,196,4.1799999999999997e-4,0.136165,5.33e-4,0,0
88,178,5.32e-4,0.143569,6.69e-4,0,32,85,0.001895,0.20128800000000002,0.002141,5e-6,66,169,7.21e-4,0.143104,8.880000000000001e-4,1e-6,0
122,164,7.509999999999999e-4,0.14056300000000002,0.0014990000000000001,2e-6,80,166,0.001303,0.191873,0.002391,6e-6,53,146,0.001551,0.178369,0.002281,5e-6,8
50,176,8.16e-4,0.14366199999999998,0.001031,1e-6,55,164,8.269999999999999e-4,0.13450299999999998,0.001029,1e-6,52,176,8.029999999999999e-4,0.14407799999999998,0.001004,1e-6,0
62,168,6.05e-4,0.13810999999999998,7.39e-4,1e-6,66,177,6.37e-4,0.12948800000000002,7.93e-4,1e-6,99,180,4.59e-4,0.13283,5.93e-4,0,0
29,92,0.006161,0.35391,0.008839,7.8e-5,26,81,0.008032,0.6562939999999999,0.010279,1.06e-4,29,80,0.0072109999999999995,0.679953,0.009026000000000001,8.1e-5,9
63,176,6.25e-4,0.142583,7.72e-4,1e-6,52,166,9.019999999999999e-4,0.147431,0.001134,1e-6,40,153,0.001105,0.15524200000000002,0.001361,2e-6,0
26,92,0.005141,0.441776,0.006512,4.2e-5,28,59,0.007023000000000001,0.636694,0.008782,7.7e-5,32,77,0.004947,0.468067,0.006181,3.8e-5,1
31,118,0.002967,0.25333,0.003851,1.4999999999999999e-5,21,69,0.010919,0.834501,0.013994999999999999,1.96e-4,20,85,0.0074340000000000005,0.49010299999999996,0.009389,8.8e-5,5
32,112,0.002798,0.247898,0.0034579999999999997,1.2e-5,37,118,0.0024649999999999997,0.265098,0.003152,1e-5,32,97,0.004824,0.498328,0.006161,3.8e-5,3
26,101,0.0032229999999999997,0.25966,0.004046,1.6e-5,42,153,0.001628,0.193573,0.0022440000000000003,5e-6,29,75,0.004601,0.457294,0.005804999999999999,3.4e-5,3
15,88,0.0074129999999999995,0.443905,0.010886,1.18e-4,29,87,0.007599,0.637652,0.011,1.21e-4,35,98,0.004013,0.390928,0.00547,2.9999999999999997e-5,5
45,161,0.00118,0.161991,0.001609,3e-6,30,106,0.00231,0.21768,0.002951,9e-6,36,133,0.0023309999999999997,0.22338000000000002,0.003047,9e-6,2
71,175,6.15e-4,0.126096,7.68e-4,1e-6,72,167,5.780000000000001e-4,0.129609,7.13e-4,1e-6,67,168,7.28e-4,0.156327,9.08e-4,1e-6,0
30,135,0.002449,0.195253,0.003321,1.1e-5,34,134,0.001738,0.194761,0.002149,5e-6,27,112,0.003312,0.29193800000000003,0.004292,1.8e-5,8
25,103,0.003435,0.33762600000000004,0.0048119999999999994,2.3e-5,29,72,0.008372,0.7718619999999999,0.010315000000000001,1.06e-4,29,75,0.010367,0.959571,0.013266,1.76e-4,4
39,160,0.001121,0.143724,0.001379,2e-6,36,126,0.001532,0.186575,0.001837,3e-6,61,158,0.0010949999999999998,0.167414,0.001456,2e-6,0
80,173,5.94e-4,0.126195,8.029999999999999e-4,1e-6,51,140,0.001017,0.16159600000000002,0.001296,2e-6,38,152,0.001185,0.175427,0.001472,2e-6,0
72,178,5.809999999999999e-4,0.125475,7.379999999999999e-4,1e-6,75,176,6.12e-4,0.142056,7.95e-4,1e-6,81,181,5.39e-4,0.13766099999999998,6.85e-4,0,0
71,182,4.7999999999999996e-4,0.119307,5.93e-4,0,72,185,5.35e-4,0.13180799999999998,6.66e-4,0,70,174,6.41e-4,0.143753,8.08e-4,1e-6,0
28,122,0.0028710000000000003,0.22457600000000003,0.0038909999999999995,1.4999999999999999e-5,26,64,0.011483,0.9102290000000001,0.014109,1.99e-4,23,76,0.012793,0.9907450000000001,0.015711000000000003,2.4700000000000004e-4,9
36,115,0.002569,0.24867899999999998,0.003312,1.1e-5,24,92,0.006131,0.45818100000000006,0.0075,5.6000000000000006e-5,23,70,0.01197,0.8536729999999999,0.014533,2.1099999999999998e-4,7
56,147,0.001536,0.179122,0.0021190000000000002,4e-6,68,179,5.38e-4,0.13087100000000002,6.55e-4,0,96,174,4.59e-4,0.131601,5.88e-4,0,0
27,88,0.003507,0.275976,0.004515,2e-5,33,144,0.001366,0.164449,0.0017010000000000003,3e-6,33,106,0.0023539999999999998,0.264391,0.002957,9e-6,0
81,187,5.66e-4,0.136483,6.940000000000001e-4,0,77,167,5.769999999999999e-4,0.130504,7.76e-4,1e-6,69,166,5.97e-4,0.136095,7.37e-4,1e-6,0
42,149,0.001355,0.15698299999999998,0.001832,3e-6,22,89,0.0052369999999999995,0.348731,0.006852,4.7e-5,28,103,0.0046170000000000004,0.375735,0.006108,3.7e-5,9
67,179,8.13e-4,0.148768,0.001023,1e-6,50,177,7.27e-4,0.129636,8.8e-4,1e-6,59,168,8.14e-4,0.154228,0.001013,1e-6,0
17,91,0.005555,0.371753,0.0073939999999999995,5.5e-5,31,60,0.010494,0.8596540000000001,0.01381,1.8999999999999998e-4,20,71,0.008695999999999999,0.6761739999999999,0.011098,1.23e-4,5
29,155,0.001578,0.17624700000000001,0.002153,5e-6,34,95,0.0021219999999999998,0.22393000000000002,0.002503,6e-6,61,183,7.05e-4,0.138716,8.86e-4,1e-6,0
20,90,0.0074129999999999995,0.444171,0.010624,1.13e-4,27,68,0.007939,0.742626,0.009988,1e-4,27,77,0.008741,0.743286,0.010651,1.13e-4,4
89,176,5.93e-4,0.147724,7.52e-4,1e-6,48,165,7.830000000000001e-4,0.12682100000000002,9.95e-4,1e-6,47,154,0.001068,0.156391,0.001399,2e-6,0
30,70,0.004218,0.40787399999999996,0.005325,2.8000000000000003e-5,27,86,0.0048530000000000005,0.43936400000000003,0.006417,4.1e-5,20,72,0.014662,0.9425959999999999,0.019313,3.73e-4,1
59,164,6.97e-4,0.131981,8.52e-4,1e-6,54,174,8e-4,0.140565,9.75e-4,1e-6,82,190,4.1799999999999997e-4,0.131501,5.16e-4,0,0
97,176,2.98e-4,0.094837,3.7e-4,0,71,170,6.43e-4,0.13050899999999999,8.5e-4,1e-6,72,162,5.95e-4,0.132107,7.830000000000001e-4,1e-6,0
82,166,3.79e-4,0.101441,4.7999999999999996e-4,0,32,149,0.001482,0.174504,0.0018670000000000002,3e-6,47,155,0.001326,0.18298,0.0016829999999999998,3e-6,0
24,105,0.004159,0.335478,0.005431,2.8999999999999997e-5,33,74,0.005432,0.553507,0.006938,4.8e-5,18,72,0.012392,0.881167,0.015222999999999999,2.3199999999999997e-4,4
26,66,0.008515,0.6767479999999999,0.010740999999999999,1.1499999999999999e-4,27,73,0.007139,0.6477430000000001,0.008879000000000001,7.900000000000001e-5,33,90,0.008159999999999999,0.722651,0.011678000000000001,1.36e-4,8
58,171,7.58e-4,0.154552,9.32e-4,1e-6,44,139,0.001144,0.161639,0.00135,2e-6,82,181,5.63e-4,0.136227,7.070000000000001e-4,0,0
36,119,0.004531,0.44014200000000003,0.007703,5.9e-5,31,90,0.019194,1.554907,0.030962,9.58e-4,42,110,0.008278,0.790396,0.013257,1.75e-4,0
53,167,7e-4,0.13253,8.63e-4,1e-6,108,176,3.57e-4,0.121592,4.5e-4,0,106,175,3.7400000000000004e-4,0.129833,4.69e-4,0,0
30,103,0.003488,0.329848,0.004716,2.2e-5,28,76,0.00627,0.559686,0.00772,5.9999999999999995e-5,29,83,0.008657999999999999,0.732448,0.010868000000000001,1.18e-4,4
23,104,0.005448,0.40478600000000003,0.007533,5.6999999999999996e-5,21,67,0.012555,0.978232,0.016007,2.56e-4,20,77,0.009941,0.754574,0.01239,1.54e-4,4
73,176,7.84e-4,0.15971,0.0010140000000000001,1e-6,33,163,0.0016460000000000001,0.159997,0.002414,6e-6,52,137,0.002746,0.287472,0.005006,2.5e-5,0
36,108,0.002314,0.26091,0.0029219999999999997,9e-6,19,78,0.007937,0.5706869999999999,0.010683,1.1399999999999999e-4,32,115,0.003557,0.318591,0.004768,2.3e-5,6
88,188,4.92e-4,0.13828800000000002,6.17e-4,0,83,179,5.480000000000001e-4,0.130064,7.19e-4,1e-6,65,164,7.43e-4,0.149676,9.1e-4,1e-6,0
29,117,0.002715,0.264717,0.003503,1.2e-5,37,94,0.00336,0.34494,0.004215,1.8e-5,41,102,0.0043,0.46081000000000005,0.005767,3.3e-5,8
23,76,0.007404000000000001,0.5383760000000001,0.010464,1.09e-4,28,76,0.004888,0.40788,0.006532,4.3e-5,22,78,0.005529,0.42653900000000006,0.00685,4.7e-5,8
92,183,4.6100000000000004e-4,0.12580999999999998,5.72e-4,0,108,190,3.98e-4,0.121635,5.18e-4,0,121,173,3.96e-4,0.136073,5.17e-4,0,0
31,135,0.0015689999999999999,0.17899600000000002,0.00206,4e-6,34,102,0.0028120000000000003,0.280686,0.003442,1.2e-5,25,93,0.004838,0.369593,0.006289,4e-5,5
31,103,0.003014,0.27778400000000003,0.003963,1.6e-5,27,69,0.006555,0.562156,0.007884,6.2e-5,34,92,0.0033399999999999997,0.329965,0.004039,1.6e-5,2
23,68,0.006587999999999999,0.515576,0.009114,8.3e-5,31,108,0.0031829999999999996,0.310747,0.0038439999999999998,1.4999999999999999e-5,30,80,0.005095000000000001,0.512033,0.006732999999999999,4.5e-5,8
26,93,0.0059299999999999995,0.46599300000000005,0.007526000000000001,5.6999999999999996e-5,30,77,0.009278,0.735676,0.012343000000000002,1.52e-4,33,76,0.007461,0.767889,0.009198,8.499999999999999e-5,4
89,185,4.81e-4,0.138406,5.98e-4,0,50,136,0.001102,0.156004,0.001381,2e-6,121,181,3.7200000000000004e-4,0.135523,4.8600000000000005e-4,0,0
30,109,0.003908,0.349527,0.005514,2.9999999999999997e-5,31,88,0.007956999999999999,0.717059,0.010212,1.0400000000000001e-4,23,60,0.018698,1.310497,0.023884,5.67e-4,7
59,157,7.88e-4,0.138519,0.001004,1e-6,48,170,9.400000000000001e-4,0.158031,0.0011330000000000001,1e-6,66,160,6.77e-4,0.13258599999999998,8.59e-4,1e-6,0
35,126,0.001802,0.188102,0.002238,5e-6,39,86,0.003558,0.357094,0.004488000000000001,2e-5,25,58,0.011331,0.897941,0.014353,2.06e-4,3
79,181,5.09e-4,0.112854,6.72e-4,0,85,170,5.610000000000001e-4,0.146028,6.940000000000001e-4,0,72,176,6.51e-4,0.136819,8.320000000000001e-4,1e-6,0
32,119,0.002246,0.231025,0.002885,8e-6,27,91,0.006548,0.542246,0.008576,7.4e-5,31,67,0.008503,0.835865,0.011144,1.24e-4,7
68,168,6.76e-4,0.13860799999999998,8.43e-4,1e-6,59,152,7.9e-4,0.13984000000000002,9.9e-4,1e-6,31,154,0.002156,0.203978,0.0031420000000000003,1e-5,0
67,178,6.519999999999999e-4,0.157424,8.1e-4,1e-6,64,154,6.88e-4,0.14458800000000002,8.349999999999999e-4,1e-6,47,171,8.060000000000001e-4,0.143527,9.75e-4,1e-6,0
36,119,0.002783,0.25409699999999996,0.004142,1.7e-5,36,93,0.024475999999999998,1.465422,0.037935,0.0014320000000000001,43,105,0.011809,1.1920520000000001,0.01892,3.5800000000000003e-4,9
23,99,0.003022,0.248227,0.00385,1.4999999999999999e-5,28,82,0.0055119999999999995,0.551872,0.0068709999999999995,4.7e-5,26,95,0.005973,0.511245,0.007936,6.3e-5,5
65,169,6.46e-4,0.13447699999999999,7.99e-4,1e-6,44,137,0.001465,0.184535,0.00179,3e-6,42,130,0.001348,0.164124,0.0016589999999999999,3e-6,0
22,90,0.004636,0.315042,0.006412999999999999,4.1e-5,31,77,0.005761,0.567137,0.007022,4.9e-5,30,89,0.003704,0.370066,0.004686,2.2e-5,5
69,182,6.41e-4,0.130583,8.14e-4,1e-6,46,142,9.42e-4,0.140429,0.001118,1e-6,71,174,7.53e-4,0.155814,9.449999999999999e-4,1e-6,0
38,167,0.001073,0.15673900000000002,0.001279,2e-6,87,181,5.6e-4,0.13026300000000002,7.35e-4,1e-6,67,164,7.08e-4,0.142375,9.01e-4,1e-6,0
45,156,0.00121,0.160244,0.0015140000000000002,2e-6,25,112,0.002956,0.27764,0.0037070000000000002,1.4000000000000001e-5,29,123,0.003124,0.288076,0.003918,1.4999999999999999e-5,5
31,125,0.002075,0.223259,0.002648,7.000000000000001e-6,29,91,0.004752,0.444121,0.0058909999999999995,3.5e-5,23,76,0.007514,0.63666,0.009163,8.4e-5,9
67,167,0.001091,0.177743,0.001634,3e-6,26,67,0.006579000000000001,0.550892,0.008887,7.900000000000001e-5,47,165,0.0011300000000000001,0.177173,0.001615,3e-6,6
25,119,0.003595,0.24610100000000001,0.005104999999999999,2.6000000000000002e-5,25,85,0.006459,0.608301,0.008158,6.7e-5,22,61,0.010431999999999999,0.734532,0.01254,1.57e-4,9
75,188,4.36e-4,0.10537300000000001,5.45e-4,0,68,169,6.82e-4,0.14674600000000002,8.460000000000001e-4,1e-6,58,170,0.001008,0.17789100000000002,0.001282,2e-6,0
46,156,0.001067,0.145833,0.0013390000000000001,2e-6,58,173,8.11e-4,0.141348,0.001013,1e-6,36,154,0.001035,0.1505,0.001327,2e-6,0
61,165,8.34e-4,0.13611700000000002,0.001076,1e-6,75,184,5.05e-4,0.135375,6.12e-4,0,147,201,3.12e-4,0.13384100000000002,3.96e-4,0,0
31,106,0.003134,0.309167,0.003914,1.4999999999999999e-5,33,79,0.005007,0.495601,0.006354,4e-5,27,73,0.008232,0.7136979999999999,0.010221,1.0400000000000001e-4,1
99,192,3.31e-4,0.10893699999999999,4.14e-4,0,71,154,7.9e-4,0.17637,9.8e-4,1e-6,74,160,7.12e-4,0.15934,9.07e-4,1e-6,0
26,163,0.00143,0.152094,0.0017530000000000002,3e-6,29,134,0.001474,0.169598,0.001894,4e-6,70,150,6.450000000000001e-4,0.131407,8.59e-4,1e-6,0
25,121,0.001979,0.19353099999999998,0.002376,6e-6,31,101,0.0037649999999999997,0.321175,0.005704,3.3e-5,33,96,0.003804,0.344459,0.005035,2.5e-5,2
52,158,9.1e-4,0.144982,0.001132,1e-6,33,140,0.0014119999999999998,0.175293,0.00179,3e-6,23,130,0.0022440000000000003,0.216406,0.002781,8e-6,0
23,80,0.0047079999999999995,0.326766,0.005856,3.4e-5,33,91,0.00415,0.380828,0.005534000000000001,2.9999999999999997e-5,28,98,0.0043479999999999994,0.373096,0.005827000000000001,3.4e-5,7
50,146,0.001439,0.218221,0.001801,3e-6,28,88,0.003588,0.314297,0.004941,2.4e-5,30,121,0.003346,0.28726,0.004504,2e-5,6
64,168,8.1e-4,0.14919300000000002,0.001038,1e-6,43,182,0.0010539999999999998,0.143984,0.001269,2e-6,68,168,9.710000000000001e-4,0.162874,0.001333,2e-6,0
33,139,0.001558,0.185334,0.001795,3e-6,31,156,0.001353,0.16461099999999998,0.0016300000000000002,3e-6,68,165,9.630000000000001e-4,0.163705,0.001235,2e-6,0
28,112,0.0023309999999999997,0.2067,0.0030039999999999997,9e-6,37,135,0.001857,0.191712,0.002355,6e-6,25,85,0.004495,0.36754899999999996,0.005457,2.9999999999999997e-5,3
60,180,6.54e-4,0.132536,8.07e-4,1e-6,63,165,7.14e-4,0.139458,8.84e-4,1e-6,50,180,8.92e-4,0.149668,0.001132,1e-6,0
150,191,2.42e-4,0.10760399999999999,3.01e-4,0,75,185,5.12e-4,0.124902,6.43e-4,0,140,192,2.73e-4,0.118529,3.43e-4,0,0
68,171,6.47e-4,0.147301,7.93e-4,1e-6,66,180,6.87e-4,0.12626199999999999,8.8e-4,1e-6,92,180,4.82e-4,0.13354000000000002,6.309999999999999e-4,0,0
51,132,0.001837,0.221034,0.00267,7.000000000000001e-6,24,90,0.006289,0.471441,0.008023,6.4e-5,37,108,0.002856,0.26361,0.003684,1.4000000000000001e-5,2
24,79,0.007168000000000001,0.51035,0.010612,1.13e-4,34,104,0.004104,0.39816,0.005221,2.7000000000000002e-5,25,86,0.008806999999999999,0.654305,0.011284,1.27e-4,4
22,79,0.003839,0.33005100000000004,0.0049310000000000005,2.4e-5,33,113,0.0024460000000000003,0.253319,0.003297,1.1e-5,28,92,0.0039109999999999995,0.364606,0.005343,2.8999999999999997e-5,1
26,135,0.001936,0.185841,0.002303,5e-6,27,89,0.003038,0.28823200000000004,0.0036079999999999997,1.3000000000000001e-5,34,115,0.002575,0.303596,0.0034189999999999997,1.2e-5,3
46,114,0.009006,0.628837,0.015858,2.51e-4,37,99,0.006862999999999999,0.509776,0.010205,1.0400000000000001e-4,49,114,0.003922,0.42486599999999997,0.006082,3.7e-5,0
97,166,2.97e-4,0.09245,3.7999999999999997e-4,0,72,154,6.62e-4,0.135631,8.43e-4,1e-6,89,158,4.91e-4,0.122776,6.230000000000001e-4,0,0
25,111,0.003261,0.257321,0.003967,1.6e-5,27,89,0.0032630000000000003,0.289786,0.004272,1.8e-5,42,115,0.0026609999999999997,0.30614,0.0034939999999999997,1.2e-5,2
26,57,0.006019,0.5055649999999999,0.007462000000000001,5.6000000000000006e-5,29,80,0.003635,0.385098,0.004612,2.1e-5,32,67,0.0054399999999999995,0.525673,0.006889,4.7e-5,1
37,159,7.15e-4,0.119316,8.820000000000001e-4,1e-6,60,164,7.81e-4,0.152316,9.720000000000001e-4,1e-6,36,98,0.002082,0.22630100000000003,0.002462,6e-6,0
20,72,0.008869,0.5357390000000001,0.011108,1.23e-4,42,84,0.004538,0.451855,0.005912,3.5e-5,44,102,0.004251,0.47961899999999996,0.0054859999999999996,2.9999999999999997e-5,8
65,166,5.85e-4,0.124101,7.379999999999999e-4,1e-6,87,185,3.7799999999999997e-4,0.108724,4.71e-4,0,63,157,7.09e-4,0.13181500000000002,8.67e-4,1e-6,0
17,51,0.012749,0.672072,0.015338,2.34e-4,29,79,0.007781999999999999,0.566883,0.011487,1.32e-4,27,90,0.007213,0.616425,0.009048,8.2e-5,8
36,120,0.00278,0.247811,0.003749,1.4000000000000001e-5,27,82,0.005587,0.458096,0.006906,4.8e-5,20,79,0.008123,0.6340819999999999,0.010576,1.1200000000000001e-4,9
